,combination,count,hero1_id,hero2_id,hero1_name,hero2_name
25,"[23, 84]",1,23,84,Kunkka,Ogre Magi
38,"[23, 57]",1,23,57,Kunkka,Omniknight
3041,"[23, 111]",4,23,111,Kunkka,Oracle
2925,"[23, 76]",4,23,76,Kunkka,Outworld Devourer
1991,"[23, 120]",2,23,120,Kunkka,Pangolier
23,"[23, 44]",1,23,44,Kunkka,Phantom Assassin
1978,"[23, 110]",2,23,110,Kunkka,Phoenix
2090,"[23, 45]",2,23,45,Kunkka,Pugna
2044,"[23, 39]",2,23,39,Kunkka,Queen of Pain
3584,"[23, 86]",7,23,86,Kunkka,Rubick
2922,"[23, 79]",4,23,79,Kunkka,Shadow Demon
3349,"[23, 27]",6,23,27,Kunkka,Shadow Shaman
2324,"[23, 75]",3,23,75,Kunkka,Silencer
3913,"[23, 101]",10,23,101,Kunkka,Skywrath Mage
3879,"[23, 93]",9,23,93,Kunkka,Slark
3461,"[23, 67]",6,23,67,Kunkka,Spectre
1820,"[23, 71]",2,23,71,Kunkka,Spirit Breaker
42,"[23, 46]",1,23,46,Kunkka,Templar Assassin
3398,"[23, 109]",6,23,109,Kunkka,Terrorblade
3051,"[23, 29]",4,23,29,Kunkka,Tidehunter
155,"[23, 98]",1,23,98,Kunkka,Timbersaw
157,"[23, 95]",1,23,95,Kunkka,Troll Warlord
3885,"[23, 100]",10,23,100,Kunkka,Tusk
3251,"[23, 108]",5,23,108,Kunkka,Underlord
2317,"[23, 85]",3,23,85,Kunkka,Undying
1770,"[23, 70]",2,23,70,Kunkka,Ursa
2046,"[23, 40]",2,23,40,Kunkka,Venomancer
172,"[23, 92]",1,23,92,Kunkka,Visage
4091,"[23, 37]",14,23,37,Kunkka,Warlock
1832,"[23, 63]",2,23,63,Kunkka,Weaver
1996,"[23, 112]",2,23,112,Kunkka,Winter Wyvern
3402,"[23, 30]",6,23,30,Kunkka,Witch Doctor
3043,"[23, 42]",4,23,42,Kunkka,Wraith King
1091,"[104, 113]",1,104,113,Legion Commander,Arc Warden
1092,"[104, 119]",1,104,119,Legion Commander,Dark Willow
2498,"[104, 107]",3,104,107,Legion Commander,Earth Spirit
1075,"[104, 106]",1,104,106,Legion Commander,Ember Spirit
2061,"[104, 111]",2,104,111,Legion Commander,Oracle
1073,"[104, 110]",1,104,110,Legion Commander,Phoenix
2059,"[104, 109]",2,104,109,Legion Commander,Terrorblade
1072,"[104, 112]",1,104,112,Legion Commander,Winter Wyvern
2225,"[52, 102]",3,52,102,Leshrac,Abaddon
3056,"[52, 68]",4,52,68,Leshrac,Ancient Apparition
1581,"[52, 113]",2,52,113,Leshrac,Arc Warden
3297,"[52, 65]",5,52,65,Leshrac,Batrider
1580,"[52, 62]",2,52,62,Leshrac,Bounty Hunter
4037,"[52, 78]",12,52,78,Leshrac,Brewmaster
2194,"[52, 99]",3,52,99,Leshrac,Bristleback
3227,"[52, 61]",5,52,61,Leshrac,Broodmother
2192,"[52, 96]",3,52,96,Leshrac,Centaur Warrunner
3069,"[52, 81]",5,52,81,Leshrac,Chaos Knight
2218,"[52, 66]",3,52,66,Leshrac,Chen
3657,"[52, 55]",7,52,55,Leshrac,Dark Seer
3264,"[52, 119]",5,52,119,Leshrac,Dark Willow
4038,"[52, 87]",12,52,87,Leshrac,Disruptor
3545,"[52, 69]",7,52,69,Leshrac,Doom
3464,"[52, 107]",6,52,107,Leshrac,Earth Spirit
4001,"[52, 103]",11,52,103,Leshrac,Elder Titan
2208,"[52, 106]",3,52,106,Leshrac,Ember Spirit
4169,"[52, 72]",21,52,72,Leshrac,Gyrocopter
3472,"[52, 91]",6,52,91,Leshrac,Io
1579,"[52, 64]",2,52,64,Leshrac,Jakiro
2189,"[52, 90]",3,52,90,Leshrac,Keeper of the Light
36,"[52, 104]",1,52,104,Leshrac,Legion Commander
3903,"[52, 54]",10,52,54,Leshrac,Lifestealer
2205,"[52, 80]",3,52,80,Leshrac,Lone Druid
4024,"[52, 77]",12,52,77,Leshrac,Lycan
3534,"[52, 97]",7,52,97,Leshrac,Magnus
2191,"[52, 94]",3,52,94,Leshrac,Medusa
3467,"[52, 114]",6,52,114,Leshrac,Monkey King
4092,"[52, 89]",14,52,89,Leshrac,Naga Siren
3836,"[52, 53]",9,52,53,Leshrac,Nature's Prophet
4113,"[52, 60]",15,52,60,Leshrac,Night Stalker
3613,"[52, 88]",7,52,88,Leshrac,Nyx Assassin
2186,"[52, 84]",3,52,84,Leshrac,Ogre Magi
4117,"[52, 57]",15,52,57,Leshrac,Omniknight
3466,"[52, 111]",6,52,111,Leshrac,Oracle
3040,"[52, 76]",4,52,76,Leshrac,Outworld Devourer
2214,"[52, 120]",3,52,120,Leshrac,Pangolier
3926,"[52, 86]",10,52,86,Leshrac,Rubick
3687,"[52, 79]",8,52,79,Leshrac,Shadow Demon
41,"[52, 75]",1,52,75,Leshrac,Silencer
3256,"[52, 101]",5,52,101,Leshrac,Skywrath Mage
3952,"[52, 93]",10,52,93,Leshrac,Slark
2219,"[52, 67]",3,52,67,Leshrac,Spectre
2221,"[52, 71]",3,52,71,Leshrac,Spirit Breaker
3260,"[52, 109]",5,52,109,Leshrac,Terrorblade
1592,"[52, 98]",2,52,98,Leshrac,Timbersaw
1583,"[52, 83]",2,52,83,Leshrac,Treant Protector
3515,"[52, 95]",6,52,95,Leshrac,Troll Warlord
3976,"[52, 100]",11,52,100,Leshrac,Tusk
3807,"[52, 108]",9,52,108,Leshrac,Underlord
3962,"[52, 85]",11,52,85,Leshrac,Undying
1578,"[52, 70]",2,52,70,Leshrac,Ursa
3835,"[52, 92]",9,52,92,Leshrac,Visage
3042,"[52, 63]",4,52,63,Leshrac,Weaver
2211,"[52, 112]",3,52,112,Leshrac,Winter Wyvern
2397,"[31, 73]",3,31,73,Lich,Alchemist
380,"[31, 61]",1,31,61,Lich,Broodmother
2507,"[31, 96]",3,31,96,Lich,Centaur Warrunner
378,"[31, 66]",1,31,66,Lich,Chen
384,"[31, 56]",1,31,56,Lich,Clinkz
2386,"[31, 119]",3,31,119,Lich,Dark Willow
3243,"[31, 43]",5,31,43,Lich,Death Prophet
377,"[31, 69]",1,31,69,Lich,Doom
386,"[31, 49]",1,31,49,Lich,Dragon Knight
1856,"[31, 103]",2,31,103,Lich,Elder Titan
442,"[31, 106]",1,31,106,Lich,Ember Spirit
1825,"[31, 58]",2,31,58,Lich,Enchantress
390,"[31, 41]",1,31,41,Lich,Faceless Void
1830,"[31, 72]",2,31,72,Lich,Gyrocopter
382,"[31, 59]",1,31,59,Lich,Huskar
374,"[31, 74]",1,31,74,Lich,Invoker
385,"[31, 52]",1,31,52,Lich,Leshrac
373,"[31, 77]",1,31,77,Lich,Lycan
418,"[31, 114]",1,31,114,Lich,Monkey King
1822,"[31, 53]",2,31,53,Lich,Nature's Prophet
1817,"[31, 36]",2,31,36,Lich,Necrophos
381,"[31, 60]",1,31,60,Lich,Night Stalker
394,"[31, 88]",1,31,88,Lich,Nyx Assassin
1824,"[31, 57]",2,31,57,Lich,Omniknight
1836,"[31, 120]",2,31,120,Lich,Pangolier
388,"[31, 44]",1,31,44,Lich,Phantom Assassin
387,"[31, 45]",1,31,45,Lich,Pugna
1834,"[31, 86]",2,31,86,Lich,Rubick
3014,"[31, 67]",4,31,67,Lich,Spectre
395,"[31, 98]",1,31,98,Lich,Timbersaw
392,"[31, 83]",1,31,83,Lich,Treant Protector
444,"[31, 100]",1,31,100,Lich,Tusk
2487,"[31, 85]",3,31,85,Lich,Undying
1828,"[31, 70]",2,31,70,Lich,Ursa
391,"[31, 40]",1,31,40,Lich,Venomancer
379,"[31, 63]",1,31,63,Lich,Weaver
3242,"[31, 42]",5,31,42,Lich,Wraith King
1627,"[54, 102]",2,54,102,Lifestealer,Abaddon
3218,"[54, 68]",5,54,68,Lifestealer,Ancient Apparition
2248,"[54, 65]",3,54,65,Lifestealer,Batrider
2264,"[54, 62]",3,54,62,Lifestealer,Bounty Hunter
1602,"[54, 78]",2,54,78,Lifestealer,Brewmaster
21,"[54, 96]",1,54,96,Lifestealer,Centaur Warrunner
2266,"[54, 66]",3,54,66,Lifestealer,Chen
2262,"[54, 55]",3,54,55,Lifestealer,Dark Seer
3244,"[54, 119]",5,54,119,Lifestealer,Dark Willow
4112,"[54, 87]",15,54,87,Lifestealer,Disruptor
3792,"[54, 69]",8,54,69,Lifestealer,Doom
1623,"[54, 107]",2,54,107,Lifestealer,Earth Spirit
3050,"[54, 103]",4,54,103,Lifestealer,Elder Titan
2258,"[54, 106]",3,54,106,Lifestealer,Ember Spirit
14,"[54, 58]",1,54,58,Lifestealer,Enchantress
1604,"[54, 72]",2,54,72,Lifestealer,Gyrocopter
2230,"[54, 91]",3,54,91,Lifestealer,Io
3680,"[54, 64]",8,54,64,Lifestealer,Jakiro
10,"[54, 104]",1,54,104,Lifestealer,Legion Commander
3046,"[54, 97]",4,54,97,Lifestealer,Magnus
19,"[54, 94]",1,54,94,Lifestealer,Medusa
3854,"[54, 89]",9,54,89,Lifestealer,Naga Siren
3221,"[54, 60]",5,54,60,Lifestealer,Night Stalker
3044,"[54, 88]",4,54,88,Lifestealer,Nyx Assassin
1599,"[54, 84]",2,54,84,Lifestealer,Ogre Magi
3583,"[54, 57]",7,54,57,Lifestealer,Omniknight
1610,"[54, 111]",2,54,111,Lifestealer,Oracle
3440,"[54, 76]",6,54,76,Lifestealer,Outworld Devourer
3045,"[54, 120]",4,54,120,Lifestealer,Pangolier
11,"[54, 110]",1,54,110,Lifestealer,Phoenix
3784,"[54, 86]",8,54,86,Lifestealer,Rubick
17,"[54, 79]",1,54,79,Lifestealer,Shadow Demon
15,"[54, 75]",1,54,75,Lifestealer,Silencer
3039,"[54, 101]",4,54,101,Lifestealer,Skywrath Mage
2233,"[54, 98]",3,54,98,Lifestealer,Timbersaw
3691,"[54, 100]",8,54,100,Lifestealer,Tusk
3038,"[54, 108]",4,54,108,Lifestealer,Underlord
3036,"[54, 85]",4,54,85,Lifestealer,Undying
2231,"[54, 92]",3,54,92,Lifestealer,Visage
1609,"[54, 112]",2,54,112,Lifestealer,Winter Wyvern
3628,"[25, 68]",7,25,68,Lina,Ancient Apparition
1810,"[25, 113]",2,25,113,Lina,Arc Warden
3308,"[25, 65]",5,25,65,Lina,Batrider
4124,"[25, 38]",16,25,38,Lina,Beastmaster
3508,"[25, 62]",6,25,62,Lina,Bounty Hunter
3184,"[25, 78]",5,25,78,Lina,Brewmaster
96,"[25, 99]",1,25,99,Lina,Bristleback
1914,"[25, 61]",2,25,61,Lina,Broodmother
99,"[25, 96]",1,25,96,Lina,Centaur Warrunner
4006,"[25, 66]",11,25,66,Lina,Chen
2333,"[25, 56]",3,25,56,Lina,Clinkz
3994,"[25, 51]",11,25,51,Lina,Clockwerk
171,"[25, 55]",1,25,55,Lina,Dark Seer
3685,"[25, 119]",8,25,119,Lina,Dark Willow
1924,"[25, 50]",2,25,50,Lina,Dazzle
1863,"[25, 43]",2,25,43,Lina,Death Prophet
3637,"[25, 87]",7,25,87,Lina,Disruptor
4003,"[25, 69]",11,25,69,Lina,Doom
3295,"[25, 49]",5,25,49,Lina,Dragon Knight
1777,"[25, 107]",2,25,107,Lina,Earth Spirit
3893,"[25, 103]",10,25,103,Lina,Elder Titan
1779,"[25, 106]",2,25,106,Lina,Ember Spirit
2311,"[25, 58]",3,25,58,Lina,Enchantress
162,"[25, 33]",1,25,33,Lina,Enigma
3813,"[25, 41]",9,25,41,Lina,Faceless Void
4021,"[25, 72]",12,25,72,Lina,Gyrocopter
1953,"[25, 74]",2,25,74,Lina,Invoker
3990,"[25, 91]",11,25,91,Lina,Io
3985,"[25, 64]",11,25,64,Lina,Jakiro
105,"[25, 90]",1,25,90,Lina,Keeper of the Light
152,"[25, 104]",1,25,104,Lina,Legion Commander
3698,"[25, 52]",8,25,52,Lina,Leshrac
161,"[25, 31]",1,25,31,Lina,Lich
4115,"[25, 54]",15,25,54,Lina,Lifestealer
3234,"[25, 26]",5,25,26,Lina,Lion
3808,"[25, 48]",9,25,48,Lina,Luna
3211,"[25, 77]",5,25,77,Lina,Lycan
3105,"[25, 97]",5,25,97,Lina,Magnus
101,"[25, 94]",1,25,94,Lina,Medusa
2344,"[25, 114]",3,25,114,Lina,Monkey King
4089,"[25, 89]",14,25,89,Lina,Naga Siren
3890,"[25, 53]",10,25,53,Lina,Nature's Prophet
2926,"[25, 36]",4,25,36,Lina,Necrophos
3889,"[25, 60]",10,25,60,Lina,Night Stalker
3096,"[25, 88]",5,25,88,Lina,Nyx Assassin
108,"[25, 84]",1,25,84,Lina,Ogre Magi
169,"[25, 57]",1,25,57,Lina,Omniknight
1790,"[25, 111]",2,25,111,Lina,Oracle
3673,"[25, 120]",7,25,120,Lina,Pangolier
2337,"[25, 44]",3,25,44,Lina,Phantom Assassin
147,"[25, 110]",1,25,110,Lina,Phoenix
3319,"[25, 45]",5,25,45,Lina,Pugna
1804,"[25, 32]",2,25,32,Lina,Riki
4008,"[25, 86]",12,25,86,Lina,Rubick
3465,"[25, 79]",6,25,79,Lina,Shadow Demon
1808,"[25, 27]",2,25,27,Lina,Shadow Shaman
4153,"[25, 75]",17,25,75,Lina,Silencer
3863,"[25, 101]",9,25,101,Lina,Skywrath Mage
3672,"[25, 28]",7,25,28,Lina,Slardar
3669,"[25, 93]",7,25,93,Lina,Slark
2282,"[25, 67]",3,25,67,Lina,Spectre
114,"[25, 71]",1,25,71,Lina,Spirit Breaker
3239,"[25, 109]",5,25,109,Lina,Terrorblade
3655,"[25, 29]",7,25,29,Lina,Tidehunter
97,"[25, 98]",1,25,98,Lina,Timbersaw
1935,"[25, 83]",2,25,83,Lina,Treant Protector
2914,"[25, 95]",4,25,95,Lina,Troll Warlord
3852,"[25, 100]",9,25,100,Lina,Tusk
3581,"[25, 108]",7,25,108,Lina,Underlord
3806,"[25, 85]",9,25,85,Lina,Undying
3502,"[25, 70]",6,25,70,Lina,Ursa
2339,"[25, 40]",3,25,40,Lina,Venomancer
103,"[25, 92]",1,25,92,Lina,Visage
3896,"[25, 37]",10,25,37,Lina,Warlock
3511,"[25, 63]",6,25,63,Lina,Weaver
3906,"[25, 112]",10,25,112,Lina,Winter Wyvern
4076,"[25, 30]",13,25,30,Lina,Witch Doctor
3473,"[25, 42]",6,25,42,Lina,Wraith King
2307,"[26, 102]",3,26,102,Lion,Abaddon
1917,"[26, 73]",2,26,73,Lion,Alchemist
116,"[26, 113]",1,26,113,Lion,Arc Warden
372,"[26, 65]",1,26,65,Lion,Batrider
3519,"[26, 38]",7,26,38,Lion,Beastmaster
2940,"[26, 62]",4,26,62,Lion,Bounty Hunter
2936,"[26, 78]",4,26,78,Lion,Brewmaster
556,"[26, 61]",1,26,61,Lion,Broodmother
616,"[26, 81]",1,26,81,Lion,Chaos Knight
2163,"[26, 66]",3,26,66,Lion,Chen
2943,"[26, 51]",4,26,51,Lion,Clockwerk
2917,"[26, 119]",4,26,119,Lion,Dark Willow
3579,"[26, 43]",7,26,43,Lion,Death Prophet
613,"[26, 87]",1,26,87,Lion,Disruptor
3189,"[26, 69]",5,26,69,Lion,Doom
3571,"[26, 49]",7,26,49,Lion,Dragon Knight
3122,"[26, 103]",5,26,103,Lion,Elder Titan
3494,"[26, 106]",6,26,106,Lion,Ember Spirit
2123,"[26, 58]",3,26,58,Lion,Enchantress
131,"[26, 33]",1,26,33,Lion,Enigma
1901,"[26, 41]",2,26,41,Lion,Faceless Void
4056,"[26, 72]",13,26,72,Lion,Gyrocopter
184,"[26, 59]",1,26,59,Lion,Huskar
621,"[26, 74]",1,26,74,Lion,Invoker
3636,"[26, 91]",7,26,91,Lion,Io
1882,"[26, 64]",2,26,64,Lion,Jakiro
3059,"[26, 52]",5,26,52,Lion,Leshrac
2103,"[26, 54]",3,26,54,Lion,Lifestealer
3463,"[26, 80]",6,26,80,Lion,Lone Druid
1897,"[26, 48]",2,26,48,Lion,Luna
3620,"[26, 77]",7,26,77,Lion,Lycan
1846,"[26, 97]",2,26,97,Lion,Magnus
135,"[26, 114]",1,26,114,Lion,Monkey King
2935,"[26, 89]",4,26,89,Lion,Naga Siren
3067,"[26, 53]",5,26,53,Lion,Nature's Prophet
3117,"[26, 36]",5,26,36,Lion,Necrophos
2941,"[26, 60]",4,26,60,Lion,Night Stalker
2151,"[26, 88]",3,26,88,Lion,Nyx Assassin
1894,"[26, 57]",2,26,57,Lion,Omniknight
2938,"[26, 76]",4,26,76,Lion,Outworld Devourer
2928,"[26, 120]",4,26,120,Lion,Pangolier
126,"[26, 45]",1,26,45,Lion,Pugna
614,"[26, 86]",1,26,86,Lion,Rubick
1807,"[26, 79]",2,26,79,Lion,Shadow Demon
95,"[26, 101]",1,26,101,Lion,Skywrath Mage
133,"[26, 28]",1,26,28,Lion,Slardar
1845,"[26, 93]",2,26,93,Lion,Slark
2944,"[26, 46]",4,26,46,Lion,Templar Assassin
136,"[26, 109]",1,26,109,Lion,Terrorblade
2306,"[26, 29]",3,26,29,Lion,Tidehunter
1869,"[26, 34]",2,26,34,Lion,Tinker
611,"[26, 95]",1,26,95,Lion,Troll Warlord
1879,"[26, 100]",2,26,100,Lion,Tusk
1871,"[26, 108]",2,26,108,Lion,Underlord
615,"[26, 85]",1,26,85,Lion,Undying
1913,"[26, 70]",2,26,70,Lion,Ursa
2937,"[26, 40]",4,26,40,Lion,Venomancer
124,"[26, 47]",1,26,47,Lion,Viper
129,"[26, 37]",1,26,37,Lion,Warlock
2106,"[26, 63]",3,26,63,Lion,Weaver
3064,"[26, 42]",5,26,42,Lion,Wraith King
757,"[80, 102]",1,80,102,Lone Druid,Abaddon
760,"[80, 113]",1,80,113,Lone Druid,Arc Warden
763,"[80, 81]",1,80,81,Lone Druid,Chaos Knight
2730,"[80, 119]",4,80,119,Lone Druid,Dark Willow
2735,"[80, 87]",4,80,87,Lone Druid,Disruptor
3418,"[80, 107]",6,80,107,Lone Druid,Earth Spirit
2750,"[80, 103]",4,80,103,Lone Druid,Elder Titan
2728,"[80, 106]",4,80,106,Lone Druid,Ember Spirit
789,"[80, 91]",1,80,91,Lone Druid,Io
788,"[80, 90]",1,80,90,Lone Druid,Keeper of the Light
758,"[80, 104]",1,80,104,Lone Druid,Legion Commander
761,"[80, 114]",1,80,114,Lone Druid,Monkey King
2737,"[80, 89]",4,80,89,Lone Druid,Naga Siren
765,"[80, 88]",1,80,88,Lone Druid,Nyx Assassin
3123,"[80, 110]",5,80,110,Lone Druid,Phoenix
2733,"[80, 86]",4,80,86,Lone Druid,Rubick
1705,"[80, 109]",2,80,109,Lone Druid,Terrorblade
1724,"[80, 98]",2,80,98,Lone Druid,Timbersaw
2438,"[80, 95]",3,80,95,Lone Druid,Troll Warlord
3121,"[80, 100]",5,80,100,Lone Druid,Tusk
759,"[80, 108]",1,80,108,Lone Druid,Underlord
2421,"[80, 85]",3,80,85,Lone Druid,Undying
790,"[80, 92]",1,80,92,Lone Druid,Visage
2729,"[80, 112]",4,80,112,Lone Druid,Winter Wyvern
1532,"[48, 102]",2,48,102,Luna,Abaddon
2139,"[48, 68]",3,48,68,Luna,Ancient Apparition
620,"[48, 65]",1,48,65,Luna,Batrider
3500,"[48, 78]",6,48,78,Luna,Brewmaster
619,"[48, 61]",1,48,61,Luna,Broodmother
1555,"[48, 96]",2,48,96,Luna,Centaur Warrunner
2946,"[48, 66]",4,48,66,Luna,Chen
4034,"[48, 51]",12,48,51,Luna,Clockwerk
1539,"[48, 55]",2,48,55,Luna,Dark Seer
2136,"[48, 119]",3,48,119,Luna,Dark Willow
4102,"[48, 87]",15,48,87,Luna,Disruptor
3452,"[48, 69]",6,48,69,Luna,Doom
3920,"[48, 49]",10,48,49,Luna,Dragon Knight
2180,"[48, 107]",3,48,107,Luna,Earth Spirit
3138,"[48, 103]",5,48,103,Luna,Elder Titan
2934,"[48, 106]",4,48,106,Luna,Ember Spirit
617,"[48, 58]",1,48,58,Luna,Enchantress
2939,"[48, 72]",4,48,72,Luna,Gyrocopter
618,"[48, 59]",1,48,59,Luna,Huskar
622,"[48, 74]",1,48,74,Luna,Invoker
2165,"[48, 91]",3,48,91,Luna,Io
3735,"[48, 64]",8,48,64,Luna,Jakiro
3139,"[48, 104]",5,48,104,Luna,Legion Commander
4093,"[48, 52]",14,48,52,Luna,Leshrac
1554,"[48, 97]",2,48,97,Luna,Magnus
3753,"[48, 89]",8,48,89,Luna,Naga Siren
1534,"[48, 53]",2,48,53,Luna,Nature's Prophet
3619,"[48, 60]",7,48,60,Luna,Night Stalker
3191,"[48, 88]",5,48,88,Luna,Nyx Assassin
2173,"[48, 84]",3,48,84,Luna,Ogre Magi
3195,"[48, 57]",5,48,57,Luna,Omniknight
1533,"[48, 111]",2,48,111,Luna,Oracle
1556,"[48, 76]",2,48,76,Luna,Outworld Devourer
3607,"[48, 120]",7,48,120,Luna,Pangolier
3978,"[48, 86]",11,48,86,Luna,Rubick
3744,"[48, 79]",8,48,79,Luna,Shadow Demon
1542,"[48, 75]",2,48,75,Luna,Silencer
3918,"[48, 101]",10,48,101,Luna,Skywrath Mage
2160,"[48, 98]",3,48,98,Luna,Timbersaw
3928,"[48, 100]",10,48,100,Luna,Tusk
3471,"[48, 108]",6,48,108,Luna,Underlord
2172,"[48, 85]",3,48,85,Luna,Undying
623,"[48, 92]",1,48,92,Luna,Visage
1253,"[77, 102]",1,77,102,Lycan,Abaddon
929,"[77, 113]",1,77,113,Lycan,Arc Warden
2545,"[77, 78]",3,77,78,Lycan,Brewmaster
1567,"[77, 96]",2,77,96,Lycan,Centaur Warrunner
2543,"[77, 119]",3,77,119,Lycan,Dark Willow
3785,"[77, 87]",8,77,87,Lycan,Disruptor
3411,"[77, 103]",6,77,103,Lycan,Elder Titan
3801,"[77, 106]",8,77,106,Lycan,Ember Spirit
1575,"[77, 91]",2,77,91,Lycan,Io
865,"[77, 90]",1,77,90,Lycan,Keeper of the Light
1246,"[77, 104]",1,77,104,Lycan,Legion Commander
2557,"[77, 97]",3,77,97,Lycan,Magnus
869,"[77, 94]",1,77,94,Lycan,Medusa
863,"[77, 82]",1,77,82,Lycan,Meepo
1582,"[77, 114]",2,77,114,Lycan,Monkey King
3874,"[77, 89]",9,77,89,Lycan,Naga Siren
2563,"[77, 88]",3,77,88,Lycan,Nyx Assassin
864,"[77, 84]",1,77,84,Lycan,Ogre Magi
1265,"[77, 111]",1,77,111,Lycan,Oracle
861,"[77, 120]",1,77,120,Lycan,Pangolier
1118,"[77, 110]",1,77,110,Lycan,Phoenix
3670,"[77, 86]",7,77,86,Lycan,Rubick
1585,"[77, 79]",2,77,79,Lycan,Shadow Demon
4100,"[77, 101]",14,77,101,Lycan,Skywrath Mage
3187,"[77, 93]",5,77,93,Lycan,Slark
871,"[77, 98]",1,77,98,Lycan,Timbersaw
1591,"[77, 83]",2,77,83,Lycan,Treant Protector
3961,"[77, 100]",11,77,100,Lycan,Tusk
2838,"[77, 108]",4,77,108,Lycan,Underlord
3384,"[77, 85]",6,77,85,Lycan,Undying
867,"[77, 92]",1,77,92,Lycan,Visage
1116,"[77, 112]",1,77,112,Lycan,Winter Wyvern
1012,"[97, 102]",1,97,102,Magnus,Abaddon
1414,"[97, 119]",2,97,119,Magnus,Dark Willow
1013,"[97, 107]",1,97,107,Magnus,Earth Spirit
2480,"[97, 103]",3,97,103,Magnus,Elder Titan
3774,"[97, 106]",8,97,106,Magnus,Ember Spirit
999,"[97, 114]",1,97,114,Magnus,Monkey King
1017,"[97, 111]",1,97,111,Magnus,Oracle
1016,"[97, 110]",1,97,110,Magnus,Phoenix
1363,"[97, 101]",2,97,101,Magnus,Skywrath Mage
1408,"[97, 109]",2,97,109,Magnus,Terrorblade
979,"[97, 98]",1,97,98,Magnus,Timbersaw
2481,"[97, 100]",3,97,100,Magnus,Tusk
1000,"[97, 112]",1,97,112,Magnus,Winter Wyvern
2448,"[94, 119]",3,94,119,Medusa,Dark Willow
946,"[94, 103]",1,94,103,Medusa,Elder Titan
2677,"[94, 106]",4,94,106,Medusa,Ember Spirit
1425,"[94, 104]",2,94,104,Medusa,Legion Commander
950,"[94, 97]",1,94,97,Medusa,Magnus
949,"[94, 111]",1,94,111,Medusa,Oracle
1392,"[94, 120]",2,94,120,Medusa,Pangolier
948,"[94, 110]",1,94,110,Medusa,Phoenix
1459,"[94, 101]",2,94,101,Medusa,Skywrath Mage
3365,"[94, 100]",6,94,100,Medusa,Tusk
1424,"[94, 108]",2,94,108,Medusa,Underlord
2676,"[94, 112]",4,94,112,Medusa,Winter Wyvern
832,"[82, 113]",1,82,113,Meepo,Arc Warden
791,"[82, 99]",1,82,99,Meepo,Bristleback
828,"[82, 107]",1,82,107,Meepo,Earth Spirit
1742,"[82, 90]",2,82,90,Meepo,Keeper of the Light
812,"[82, 89]",1,82,89,Meepo,Naga Siren
813,"[82, 88]",1,82,88,Meepo,Nyx Assassin
830,"[82, 110]",1,82,110,Meepo,Phoenix
810,"[82, 95]",1,82,95,Meepo,Troll Warlord
829,"[82, 108]",1,82,108,Meepo,Underlord
2645,"[9, 73]",4,9,73,Mirana,Alchemist
1084,"[9, 68]",1,9,68,Mirana,Ancient Apparition
1114,"[9, 113]",1,9,113,Mirana,Arc Warden
2647,"[9, 65]",4,9,65,Mirana,Batrider
3580,"[9, 38]",7,9,38,Mirana,Beastmaster
3421,"[9, 78]",6,9,78,Mirana,Brewmaster
957,"[9, 99]",1,9,99,Mirana,Bristleback
3224,"[9, 61]",5,9,61,Mirana,Broodmother
955,"[9, 96]",1,9,96,Mirana,Centaur Warrunner
1024,"[9, 81]",1,9,81,Mirana,Chaos Knight
2525,"[9, 66]",3,9,66,Mirana,Chen
3442,"[9, 56]",6,9,56,Mirana,Clinkz
4103,"[9, 51]",15,9,51,Mirana,Clockwerk
2529,"[9, 55]",3,9,55,Mirana,Dark Seer
4140,"[9, 119]",16,9,119,Mirana,Dark Willow
1449,"[9, 43]",2,9,43,Mirana,Death Prophet
3228,"[9, 87]",5,9,87,Mirana,Disruptor
3526,"[9, 69]",7,9,69,Mirana,Doom
4105,"[9, 49]",15,9,49,Mirana,Dragon Knight
2502,"[9, 107]",3,9,107,Mirana,Earth Spirit
4136,"[9, 103]",16,9,103,Mirana,Elder Titan
3387,"[9, 106]",6,9,106,Mirana,Ember Spirit
2528,"[9, 58]",3,9,58,Mirana,Enchantress
2490,"[9, 33]",3,9,33,Mirana,Enigma
3900,"[9, 41]",10,9,41,Mirana,Faceless Void
3226,"[9, 72]",5,9,72,Mirana,Gyrocopter
3788,"[9, 59]",8,9,59,Mirana,Huskar
1446,"[9, 74]",2,9,74,Mirana,Invoker
2711,"[9, 91]",4,9,91,Mirana,Io
3957,"[9, 64]",11,9,64,Mirana,Jakiro
1441,"[9, 90]",2,9,90,Mirana,Keeper of the Light
3435,"[9, 23]",6,9,23,Mirana,Kunkka
1354,"[9, 104]",2,9,104,Mirana,Legion Commander
3797,"[9, 52]",8,9,52,Mirana,Leshrac
1313,"[9, 31]",2,9,31,Mirana,Lich
3441,"[9, 54]",6,9,54,Mirana,Lifestealer
4023,"[9, 25]",12,9,25,Mirana,Lina
3438,"[9, 26]",6,9,26,Mirana,Lion
1087,"[9, 80]",1,9,80,Mirana,Lone Druid
1082,"[9, 48]",1,9,48,Mirana,Luna
2724,"[9, 77]",4,9,77,Mirana,Lycan
956,"[9, 97]",1,9,97,Mirana,Magnus
3532,"[9, 94]",7,9,94,Mirana,Medusa
2657,"[9, 114]",4,9,114,Mirana,Monkey King
2653,"[9, 10]",4,9,10,Mirana,Morphling
4170,"[9, 89]",21,9,89,Mirana,Naga Siren
2510,"[9, 53]",3,9,53,Mirana,Nature's Prophet
3909,"[9, 36]",10,9,36,Mirana,Necrophos
